"","index","batter","zone_1","zone_2","zone_3","zone_4","zone_5","zone_6","zone_7","zone_8","zone_9","next1_avg","next1_bbpa","next1_iso","next1_hits","next1_hr","next1_ops","next1_rbi","next2_avg","next2_bbpa","next2_iso","next2_hits","next2_hr","next2_ops","next2_rbi","cur_avg","cur_bbpa","cur_iso","cur_hits","cur_hr","cur_ops","cur_rbi","CU_miss","FA_miss","SL_miss","pitch_count","scoreStd","next1_ab","next2_ab","cur_ab","next1_stkrt","next2_sktrt","cur_stkrt","bats_l","mon_third","mon_second","mon_first","outs_when_up_1","outs_when_up_2","strikes_0","strikes_2","balls_1","balls_2","balls_3","at_bat_pitch_count_2","at_bat_pitch_count_3","at_bat_pitch_count_4","at_bat_pitch_count_5","at_bat_pitch_count_6","at_bat_pitch_count_7","at_bat_pitch_count_8","at_bat_pitch_count_9","at_bat_pitch_count_10","at_bat_pitch_count_11","at_bat_pitch_count_12","lp_type_CH","lp_type_CT","lp_type_CU","lp_type_IB","lp_type_ND","lp_type_SL","lp_type_NA","inning_2","inning_3","inning_4","inning_5","inning_6","inning_7","inning_8","inning_9","lp_horizontal_umpMiddle","lp_horizontal_umpRight","lp_vertical_low","lp_vertical_middle","target_vertical","target_horizontal","target_type"
"2101",3146,518934,0.788939422377854,-0.438192890911963,-0.328778602524426,0.315631807565688,1.44890082111678,1.45536003340817,2.0100832402175,1.56259645920513,2.40400238964566,0.704791891513505,0.61404376552046,1.61291461448139,1.4992433802226,2.78896505329446,1.22322006838646,2.63606713929481,0.324798396482948,0.233374844090005,1.88417707470512,0.144045374324933,1.39671731686478,1.08591571651264,0.76268346950974,1.75753612926811,0.71715222776926,-0.175417096749449,1.62909583521856,-0.118737561571124,1.08587926234239,0.568516852692477,-0.998305046991098,-0.771541956856085,-1.04465418771171,-1.55244973478163,-0.514802778641167,1.36607866436727,0.146126013431546,1.01888245985459,-0.514373045442518,0.816503834403436,-0.621587406303732,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"high","umpLeft","FA"
"2102",3147,518934,0.788939422377854,-0.438192890911963,-0.328778602524426,0.315631807565688,1.44890082111678,1.45536003340817,2.0100832402175,1.56259645920513,2.40400238964566,0.704791891513505,0.61404376552046,1.61291461448139,1.4992433802226,2.78896505329446,1.22322006838646,2.63606713929481,0.324798396482948,0.233374844090005,1.88417707470512,0.144045374324933,1.39671731686478,1.08591571651264,0.76268346950974,1.75753612926811,0.71715222776926,-0.175417096749449,1.62909583521856,-0.118737561571124,1.08587926234239,0.568516852692477,-0.998305046991098,-0.771541956856085,-1.04465418771171,-1.51863990039208,-0.514802778641167,1.36607866436727,0.146126013431546,1.01888245985459,-0.514373045442518,0.816503834403436,-0.621587406303732,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,"high","umpLeft","SL"
"2103",3148,518934,0.788939422377854,-0.438192890911963,-0.328778602524426,0.315631807565688,1.44890082111678,1.45536003340817,2.0100832402175,1.56259645920513,2.40400238964566,0.704791891513505,0.61404376552046,1.61291461448139,1.4992433802226,2.78896505329446,1.22322006838646,2.63606713929481,0.324798396482948,0.233374844090005,1.88417707470512,0.144045374324933,1.39671731686478,1.08591571651264,0.76268346950974,1.75753612926811,0.71715222776926,-0.175417096749449,1.62909583521856,-0.118737561571124,1.08587926234239,0.568516852692477,-0.998305046991098,-0.771541956856085,-1.04465418771171,-1.48483006600254,-0.514802778641167,1.36607866436727,0.146126013431546,1.01888245985459,-0.514373045442518,0.816503834403436,-0.621587406303732,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"high","umpRight","FA"
"2106",3151,518934,0.788939422377854,-0.438192890911963,-0.328778602524426,0.315631807565688,1.44890082111678,1.45536003340817,2.0100832402175,1.56259645920513,2.40400238964566,0.704791891513505,0.61404376552046,1.61291461448139,1.4992433802226,2.78896505329446,1.22322006838646,2.63606713929481,0.324798396482948,0.233374844090005,1.88417707470512,0.144045374324933,1.39671731686478,1.08591571651264,0.76268346950974,1.75753612926811,0.71715222776926,-0.175417096749449,1.62909583521856,-0.118737561571124,1.08587926234239,0.568516852692477,-0.998305046991098,-0.771541956856085,-1.04465418771171,-1.38340056283391,-0.514802778641167,1.36607866436727,0.146126013431546,1.01888245985459,-0.514373045442518,0.816503834403436,-0.621587406303732,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,"high","umpRight","FA"
"2110",3155,571448,-0.0484921294730203,-0.966015005694324,-1.00218338817449,-0.842273137615085,-0.340009464075447,1.68023028544103,1.93343909532985,1.28056728182193,2.51744208949126,0.285596278212156,0.214956092452812,1.88671911709867,0.118426705168086,1.44252193330951,1.07710694675302,0.770961940030905,0.505943248460436,0.544512002020292,0.154142391590251,0.314584774449792,0.179748480842513,0.478242051258074,0.194020133572233,0.727881754185253,0.548097036031728,1.59806310858289,1.46086941862639,2.6660472471351,1.21740741901963,2.58177923014717,-0.0568461768908334,-0.404185192845375,-0.23704847132102,-1.24816122527573,-0.967145582328487,0.12630792412472,0.258673416194492,1.34419306782616,0.778415506624686,0.324205792683131,-0.482242036974624,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,"low","umpLeft","FA"
"2118",3163,596115,-1.00382342140132,-1.51109654746608,-1.30410213587161,-1.44473381734093,-0.892767817724292,0.180328113488602,0.996458500020607,1.90282236944487,1.14310876206256,0.46785524051709,0.528524978434535,0.148060525478941,0.28889789961926,0.192253321894903,0.45612617981092,0.190027533702802,-0.0193768222742813,-1.46373692643883,-0.145548655878466,0.00761385422504517,-0.475542430861787,-0.331989502414687,-0.22499495606593,0.281050610281374,0.153634921977487,1.87516939066607,0.0982354442298346,1.36648100307219,1.06708952567421,0.748809005897375,0.105988900408559,0.982293000401415,0.209287318867701,-0.97768255015938,-0.967145582328487,0.239009324030853,0.12680608010842,0.113243026690898,0.31537189119889,-0.320957741387288,0.673275261701033,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,"low","umpRight","CU"
"2119",3164,596115,-1.00382342140132,-1.51109654746608,-1.30410213587161,-1.44473381734093,-0.892767817724292,0.180328113488602,0.996458500020607,1.90282236944487,1.14310876206256,0.46785524051709,0.528524978434535,0.148060525478941,0.28889789961926,0.192253321894903,0.45612617981092,0.190027533702802,-0.0193768222742813,-1.46373692643883,-0.145548655878466,0.00761385422504517,-0.475542430861787,-0.331989502414687,-0.22499495606593,0.281050610281374,0.153634921977487,1.87516939066607,0.0982354442298346,1.36648100307219,1.06708952567421,0.748809005897375,0.105988900408559,0.982293000401415,0.209287318867701,-0.943872715769836,-0.967145582328487,0.239009324030853,0.12680608010842,0.113243026690898,0.31537189119889,-0.320957741387288,0.673275261701033,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"low","umpLeft","FA"
"2141",3186,453568,-0.558837047899485,0.0100091801385538,0.0725036564044016,-0.308914969644801,1.32609830035047,2.2975625522141,2.00164100550968,1.54668671466914,1.82873498117302,1.67076439172966,0.785081339692309,-0.139434202269204,1.66971457467378,-0.0962702038161592,1.0953710869572,0.587508969611504,0.741431556031172,0.629367590546734,1.61173066791537,1.52541451533629,2.70729914027338,1.22889775539607,2.58839207436174,1.29127754432493,-0.32535478794552,0.960718659791583,1.54498262692248,1.55213332365261,1.22367066457569,1.04929592790554,-0.61978089029028,-0.734708084926506,-1.01391054384025,-0.200056359199867,-0.967145582328487,1.03843695692503,1.38420270947978,1.1457532226905,-0.670272137960398,-0.557961229661582,-0.420927832480738,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,"low","umpLeft","SL"
"2150",3195,571448,-0.0484921294730203,-0.966015005694324,-1.00218338817449,-0.842273137615085,-0.340009464075447,1.68023028544103,1.93343909532985,1.28056728182193,2.51744208949126,0.285596278212156,0.214956092452812,1.88671911709867,0.118426705168086,1.44252193330951,1.07710694675302,0.770961940030905,0.505943248460436,0.544512002020292,0.154142391590251,0.314584774449792,0.179748480842513,0.478242051258074,0.194020133572233,0.727881754185253,0.548097036031728,1.59806310858289,1.46086941862639,2.6660472471351,1.21740741901963,2.58177923014717,-0.0568461768908334,-0.404185192845375,-0.23704847132102,0.10423215030603,-0.967145582328487,0.12630792412472,0.258673416194492,1.34419306782616,0.778415506624686,0.324205792683131,-0.482242036974624,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,"middle","umpMiddle","SL"
"2151",3196,596115,-1.00382342140132,-1.51109654746608,-1.30410213587161,-1.44473381734093,-0.892767817724292,0.180328113488602,0.996458500020607,1.90282236944487,1.14310876206256,0.46785524051709,0.528524978434535,0.148060525478941,0.28889789961926,0.192253321894903,0.45612617981092,0.190027533702802,-0.0193768222742813,-1.46373692643883,-0.145548655878466,0.00761385422504517,-0.475542430861787,-0.331989502414687,-0.22499495606593,0.281050610281374,0.153634921977487,1.87516939066607,0.0982354442298346,1.36648100307219,1.06708952567421,0.748809005897375,0.105988900408559,0.982293000401415,0.209287318867701,0.138041984695574,-0.967145582328487,0.239009324030853,0.12680608010842,0.113243026690898,0.31537189119889,-0.320957741387288,0.673275261701033,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,"low","umpLeft","CU"
"2155",3200,448602,-0.408355851560696,-1.29774584623489,-1.45791588523254,-0.620784048012395,0.987163343035441,0.72434825372279,0.7849670545678,0.835070896144848,1.34787649859119,-0.0606957501672191,-1.49541964926568,-0.153124427400068,-0.0179502503928543,-0.480968238097576,-0.371848176111883,-0.2380293972758,-0.725841744986488,-0.700036629700855,0.549189681435378,-1.37375528678631,-0.94360736779343,-0.361777427182068,-1.2126733816416,0.475325020674364,0.463569440162962,0.115544499437889,0.266461860822002,0.159740919299498,0.428238478956156,0.177883854081865,0.467268102399602,1.2553520662109,0.661343644260868,0.27328132225375,-0.967145582328487,0.106961555588829,-1.44202710001223,0.225142580654652,-0.291453304190726,-0.228055301110868,0.259398679323925,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,"low","umpRight","SL"
"2157",3202,467827,0.712625882526504,-0.0550715864321418,-0.640852622649888,0.555352570956088,1.07791864045142,2.56630556700897,1.40719922891263,2.04166546562492,1.32857047852033,-0.771505703156463,-0.725750565492359,0.545077054273997,-1.39876692544737,-0.961840780949346,-0.402288409785515,-1.2470207345825,-0.345437555833762,0.120234059388083,-0.322638820291798,-1.30553952673637,-1.03722035517976,-0.385607766995973,-1.2126733816416,-0.0880707694653089,-1.53691699539783,-0.189272410853608,-0.0363456890438997,-0.490042202731954,-0.423562916667913,-0.242797836729564,-0.188334056888334,-0.45874132965116,-0.303208504477889,0.340900991032838,-0.967145582328487,-1.46401823850907,-1.38144989528913,0.0940343033583768,-0.204071518804887,0.586501160422961,-0.282992425102012,1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,"middle","umpMiddle","CU"
"2165",3210,572863,-0.550133844379891,-0.0205528569931769,-1.60363417410078,-1.24489525388438,-0.209156486538937,2.32597857402593,0.246195052327327,1.94760709746086,2.63106001353141,-1.95618895813854,-1.15334450092198,-1.57690784100993,-1.48400252267296,-1.15418979809005,-2.1678219628562,-1.3081717247223,1.26675162676589,-0.247473490893165,0.985103932298966,1.61068421539872,1.58394329163744,1.23485534034955,1.06197996210843,-0.437764708172693,0.0409314608191322,-0.369391494207674,-1.33168909680359,-1.0469991644732,-0.479932126672448,-1.2344046793565,-0.710420929687712,-0.128379830809155,0.617266277452257,0.61137966614919,-0.514802778641167,-1.51032476905401,1.18461398563255,-1.40553980290183,2.74681448006637,-0.485029191253874,0.479911257424294,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,"low","umpLeft","CU"
"2172",3217,592351,1.50092111840446,5.22629401772952,-1.60363417410078,-2.40395892193236,0.415010381065079,-1.08394404339367,-0.964457329177738,-1.21718034900118,-1.08045883844706,1.23334288219781,-0.269650367700761,0.983164258461646,1.58447897744819,1.63487095045022,1.22930811512118,1.07671689072991,1.70149927151186,0.799078767599617,-0.131926335538979,1.69595391546115,-0.101090481316472,1.10378847137307,0.583105573950527,-2.10852463755242,-1.19880661192277,-1.63022507768614,-1.48309287173654,-1.13982532476341,-2.27122035570542,-1.29450206375813,2.98409190903908,0.547983512531249,2.77908780450056,0.848048506875999,-0.514802778641167,1.16621684587255,1.05700869733658,-1.51174538092189,-0.445774936405422,-0.723709801493093,2.43266511773763,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,"low","umpLeft","FA"
"2175",3220,453568,-0.558837047899485,0.0100091801385538,0.0725036564044016,-0.308914969644801,1.32609830035047,2.2975625522141,2.00164100550968,1.54668671466914,1.82873498117302,1.67076439172966,0.785081339692309,-0.139434202269204,1.66971457467378,-0.0962702038161592,1.0953710869572,0.587508969611504,0.741431556031172,0.629367590546734,1.61173066791537,1.52541451533629,2.70729914027338,1.22889775539607,2.58839207436174,1.29127754432493,-0.32535478794552,0.960718659791583,1.54498262692248,1.55213332365261,1.22367066457569,1.04929592790554,-0.61978089029028,-0.734708084926506,-1.01391054384025,0.949478010044631,-0.514802778641167,1.03843695692503,1.38420270947978,1.1457532226905,-0.670272137960398,-0.557961229661582,-0.420927832480738,1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,"high","umpMiddle","FA"
"2178",3223,518934,0.788939422377854,-0.438192890911963,-0.328778602524426,0.315631807565688,1.44890082111678,1.45536003340817,2.0100832402175,1.56259645920513,2.40400238964566,0.704791891513505,0.61404376552046,1.61291461448139,1.4992433802226,2.78896505329446,1.22322006838646,2.63606713929481,0.324798396482948,0.233374844090005,1.88417707470512,0.144045374324933,1.39671731686478,1.08591571651264,0.76268346950974,1.75753612926811,0.71715222776926,-0.175417096749449,1.62909583521856,-0.118737561571124,1.08587926234239,0.568516852692477,-0.998305046991098,-0.771541956856085,-1.04465418771171,1.05090751321326,-0.514802778641167,1.36607866436727,0.146126013431546,1.01888245985459,-0.514373045442518,0.816503834403436,-0.621587406303732,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,"low","umpLeft","FA"
"2181",3227,571448,-0.0484921294730203,-0.966015005694324,-1.00218338817449,-0.842273137615085,-0.340009464075447,1.68023028544103,1.93343909532985,1.28056728182193,2.51744208949126,0.285596278212156,0.214956092452812,1.88671911709867,0.118426705168086,1.44252193330951,1.07710694675302,0.770961940030905,0.505943248460436,0.544512002020292,0.154142391590251,0.314584774449792,0.179748480842513,0.478242051258074,0.194020133572233,0.727881754185253,0.548097036031728,1.59806310858289,1.46086941862639,2.6660472471351,1.21740741901963,2.58177923014717,-0.0568461768908334,-0.404185192845375,-0.23704847132102,1.18614685077144,-0.514802778641167,0.12630792412472,0.258673416194492,1.34419306782616,0.778415506624686,0.324205792683131,-0.482242036974624,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,"low","umpLeft","CU"
"2182",3228,596115,-1.00382342140132,-1.51109654746608,-1.30410213587161,-1.44473381734093,-0.892767817724292,0.180328113488602,0.996458500020607,1.90282236944487,1.14310876206256,0.46785524051709,0.528524978434535,0.148060525478941,0.28889789961926,0.192253321894903,0.45612617981092,0.190027533702802,-0.0193768222742813,-1.46373692643883,-0.145548655878466,0.00761385422504517,-0.475542430861787,-0.331989502414687,-0.22499495606593,0.281050610281374,0.153634921977487,1.87516939066607,0.0982354442298346,1.36648100307219,1.06708952567421,0.748809005897375,0.105988900408559,0.982293000401415,0.209287318867701,1.21995668516098,-0.514802778641167,0.239009324030853,0.12680608010842,0.113243026690898,0.31537189119889,-0.320957741387288,0.673275261701033,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,"high","umpRight","SL"
"2188",3234,467827,0.712625882526504,-0.0550715864321418,-0.640852622649888,0.555352570956088,1.07791864045142,2.56630556700897,1.40719922891263,2.04166546562492,1.32857047852033,-0.771505703156463,-0.725750565492359,0.545077054273997,-1.39876692544737,-0.961840780949346,-0.402288409785515,-1.2470207345825,-0.345437555833762,0.120234059388083,-0.322638820291798,-1.30553952673637,-1.03722035517976,-0.385607766995973,-1.2126733816416,-0.0880707694653089,-1.53691699539783,-0.189272410853608,-0.0363456890438997,-0.490042202731954,-0.423562916667913,-0.242797836729564,-0.188334056888334,-0.45874132965116,-0.303208504477889,1.42281569149825,-1.87183118970313,-1.46401823850907,-1.38144989528913,0.0940343033583768,-0.204071518804887,0.586501160422961,-0.282992425102012,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,"middle","umpMiddle","FA"
"2193",3239,572863,-0.550133844379891,-0.0205528569931769,-1.60363417410078,-1.24489525388438,-0.209156486538937,2.32597857402593,0.246195052327327,1.94760709746086,2.63106001353141,-1.95618895813854,-1.15334450092198,-1.57690784100993,-1.48400252267296,-1.15418979809005,-2.1678219628562,-1.3081717247223,1.26675162676589,-0.247473490893165,0.985103932298966,1.61068421539872,1.58394329163744,1.23485534034955,1.06197996210843,-0.437764708172693,0.0409314608191322,-0.369391494207674,-1.33168909680359,-1.0469991644732,-0.479932126672448,-1.2344046793565,-0.710420929687712,-0.128379830809155,0.617266277452257,1.59186486344597,-1.87183118970313,-1.51032476905401,1.18461398563255,-1.40553980290183,2.74681448006637,-0.485029191253874,0.479911257424294,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,"low","umpLeft","SL"
"2198",3244,572041,0.312304360995742,0.459314070289485,0.933578385016859,2.11638938345476,2.03194221293133,2.31850067354913,1.71939855271301,3.90608542755843,2.68054693155779,0.376725759364624,-0.953800664388158,-0.248956003316116,0.459369094070435,-0.673317255238284,-0.000477325293567312,0.0677255534232016,0.77766052642667,2.26990896872461,0.481078079737942,1.35487511521143,1.1158783547058,1.03825503688484,1.45106540248672,-0.262917738819001,0.858031554217203,-0.189272410853608,-1.43262494675889,-0.95417300418299,-0.135453621089184,-1.29450206375813,-0.637453496334988,-1.11478890659064,-0.238258538746952,-1.62006940356072,-0.514802778641167,0.456819109793477,1.19369649252688,-1.5411509851385,-0.287269835391859,0.133716983909117,-0.33042847334299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"low","umpRight","FA"
"2199",3245,572041,0.312304360995742,0.459314070289485,0.933578385016859,2.11638938345476,2.03194221293133,2.31850067354913,1.71939855271301,3.90608542755843,2.68054693155779,0.376725759364624,-0.953800664388158,-0.248956003316116,0.459369094070435,-0.673317255238284,-0.000477325293567312,0.0677255534232016,0.77766052642667,2.26990896872461,0.481078079737942,1.35487511521143,1.1158783547058,1.03825503688484,1.45106540248672,-0.262917738819001,0.858031554217203,-0.189272410853608,-1.43262494675889,-0.95417300418299,-0.135453621089184,-1.29450206375813,-0.637453496334988,-1.11478890659064,-0.238258538746952,-1.58625956917117,-0.514802778641167,0.456819109793477,1.19369649252688,-1.5411509851385,-0.287269835391859,0.133716983909117,-0.33042847334299,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,"low","umpLeft","SL"
"2200",3246,572041,0.312304360995742,0.459314070289485,0.933578385016859,2.11638938345476,2.03194221293133,2.31850067354913,1.71939855271301,3.90608542755843,2.68054693155779,0.376725759364624,-0.953800664388158,-0.248956003316116,0.459369094070435,-0.673317255238284,-0.000477325293567312,0.0677255534232016,0.77766052642667,2.26990896872461,0.481078079737942,1.35487511521143,1.1158783547058,1.03825503688484,1.45106540248672,-0.262917738819001,0.858031554217203,-0.189272410853608,-1.43262494675889,-0.95417300418299,-0.135453621089184,-1.29450206375813,-0.637453496334988,-1.11478890659064,-0.238258538746952,-1.55244973478163,-0.514802778641167,0.456819109793477,1.19369649252688,-1.5411509851385,-0.287269835391859,0.133716983909117,-0.33042847334299,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,"high","umpLeft","SL"
"2203",3249,502671,0.768401488838623,-0.0994528099965274,-0.602666350145084,-0.0195993762336631,0.602382111300984,0.404514241987905,0.58248738052318,1.67903568571981,1.31001093062381,0.285596278212156,-0.611725516044459,1.07899583437769,0.851452841308137,1.82721996759092,0.547446880831816,1.10729238579981,0.505943248460436,-0.388899471770568,0.263120954306148,0.638609634687024,0.366974455615171,0.365047937142026,0.194020133572233,0.766736636263851,2.18229722282787,0.448072037937703,1.29264300203423,1.08800252220157,1.01698356122573,1.43992892651615,-0.824273405457413,0.0629298776353331,-0.49192674486767,-1.451020231613,-0.514802778641167,0.923670328460607,0.598082356968564,1.15478344858109,0.121462328551514,-0.183010796263948,0.0992541114500045,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,"low","umpRight","FA"
"2204",3250,502671,0.768401488838623,-0.0994528099965274,-0.602666350145084,-0.0195993762336631,0.602382111300984,0.404514241987905,0.58248738052318,1.67903568571981,1.31001093062381,0.285596278212156,-0.611725516044459,1.07899583437769,0.851452841308137,1.82721996759092,0.547446880831816,1.10729238579981,0.505943248460436,-0.388899471770568,0.263120954306148,0.638609634687024,0.366974455615171,0.365047937142026,0.194020133572233,0.766736636263851,2.18229722282787,0.448072037937703,1.29264300203423,1.08800252220157,1.01698356122573,1.43992892651615,-0.824273405457413,0.0629298776353331,-0.49192674486767,-1.41721039722345,-0.514802778641167,0.923670328460607,0.598082356968564,1.15478344858109,0.121462328551514,-0.183010796263948,0.0992541114500045,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,"low","umpRight","SL"
"2210",3258,592273,-0.110622066640385,0.255596978518542,-1.26131184469602,0.0361751160633819,2.54226032110181,1.87285822621568,1.96659580499242,2.1234286222643,2.65563960857761,0.139789108368209,1.18416901275996,0.0385387244320284,-0.478222475411026,-0.384793729527222,0.255220637564945,-0.2686048923457,-0.653383804195493,-0.756607022051816,-1.03099947794513,-0.521058286162018,-0.756381393020772,-0.963493507483164,-0.793658292003437,0.475325020674364,-0.466234114393464,0.22638701227116,0.586092052347121,0.345393239879913,0.309236813391029,0.177883854081865,0.431218178243365,-0.14494912949223,-0.362999683868205,-1.1467317221071,-0.514802778641167,-0.485761312446232,-0.292978270048009,0.562597805311625,-0.114211683367586,-0.281068804345353,-0.16701997475973,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,"low","umpLeft","FA"
"2211",3259,592273,-0.110622066640385,0.255596978518542,-1.26131184469602,0.0361751160633819,2.54226032110181,1.87285822621568,1.96659580499242,2.1234286222643,2.65563960857761,0.139789108368209,1.18416901275996,0.0385387244320284,-0.478222475411026,-0.384793729527222,0.255220637564945,-0.2686048923457,-0.653383804195493,-0.756607022051816,-1.03099947794513,-0.521058286162018,-0.756381393020772,-0.963493507483164,-0.793658292003437,0.475325020674364,-0.466234114393464,0.22638701227116,0.586092052347121,0.345393239879913,0.309236813391029,0.177883854081865,0.431218178243365,-0.14494912949223,-0.362999683868205,-1.11292188771756,-0.514802778641167,-0.485761312446232,-0.292978270048009,0.562597805311625,-0.114211683367586,-0.281068804345353,-0.16701997475973,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"high","umpRight","SL"
