"","index","batter","zone_1","zone_2","zone_3","zone_4","zone_5","zone_6","zone_7","zone_8","zone_9","next1_avg","next1_bbpa","next1_iso","next1_hits","next1_hr","next1_ops","next1_rbi","next2_avg","next2_bbpa","next2_iso","next2_hits","next2_hr","next2_ops","next2_rbi","cur_avg","cur_bbpa","cur_iso","cur_hits","cur_hr","cur_ops","cur_rbi","CU_miss","FA_miss","SL_miss","pitch_count","scoreStd","next1_ab","next2_ab","cur_ab","next1_stkrt","next2_sktrt","cur_stkrt","bats_l","mon_third","mon_second","mon_first","outs_when_up_1","outs_when_up_2","strikes_0","strikes_2","balls_1","balls_2","balls_3","at_bat_pitch_count_2","at_bat_pitch_count_3","at_bat_pitch_count_4","at_bat_pitch_count_5","at_bat_pitch_count_6","at_bat_pitch_count_7","at_bat_pitch_count_8","at_bat_pitch_count_9","at_bat_pitch_count_10","at_bat_pitch_count_11","at_bat_pitch_count_12","lp_type_CH","lp_type_CT","lp_type_CU","lp_type_IB","lp_type_ND","lp_type_SL","lp_type_NA","inning_2","inning_3","inning_4","inning_5","inning_6","inning_7","inning_8","inning_9","lp_horizontal_umpMiddle","lp_horizontal_umpRight","lp_vertical_low","lp_vertical_middle","target_vertical","target_horizontal","target_type"
"2237",3285,502671,0.768401488838623,-0.0994528099965274,-0.602666350145084,-0.0195993762336631,0.602382111300984,0.404514241987905,0.58248738052318,1.67903568571981,1.31001093062381,0.285596278212156,-0.611725516044459,1.07899583437769,0.851452841308137,1.82721996759092,0.547446880831816,1.10729238579981,0.505943248460436,-0.388899471770568,0.263120954306148,0.638609634687024,0.366974455615171,0.365047937142026,0.194020133572233,0.766736636263851,2.18229722282787,0.448072037937703,1.29264300203423,1.08800252220157,1.01698356122573,1.43992892651615,-0.824273405457413,0.0629298776353331,-0.49192674486767,-0.233866193589411,0.389882828733472,0.923670328460607,0.598082356968564,1.15478344858109,0.121462328551514,-0.183010796263948,0.0992541114500045,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,"low","umpRight","SL"
"3753",4887,460077,-0.251893709485227,-0.26528444774608,-0.665968663122519,0.195810053128524,-0.454206352056305,-0.654637239042278,-0.37358189629463,-0.857831973606087,-0.423079651952567,4.44110061876466,-2.17956994595308,-2.15189729650621,-1.58628523934366,-1.15418979809005,1.63720724634786,-1.4304737050019,0.632744644844679,-0.841462610578258,0.222253993287686,1.28665935516149,0.647813417774156,0.365047937142026,0.942261365068952,-0.515474472329889,-0.409882383814286,-0.909748744269872,-0.97841362196004,-0.861346843892783,-0.799357650031474,-0.994015141749972,-0.972559312923314,0.0723556906077368,0.0217403559278766,-0.808633378211659,-0.0624599749538478,-1.73646212115293,1.20446014516819,-0.944697094477653,0.660837111493954,-0.675015525352892,-0.00430077117853236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,"low","umpRight","CU"
"404",1419,445988,1.29884673783458,-0.689018879486493,-0.076815996932639,0.493700248187595,-0.369843408158357,-0.387364520379936,-0.496474055654772,0.187152084779214,-0.694918361278321,0.795921372665972,0.385993666624661,-0.563831181325988,0.83440572186302,-0.480968238097576,0.310013058177484,-0.085151921926299,0.197997000098706,0.883934356126059,2.51080381032152,-0.316411006012187,1.39671731686478,1.3480494544656,0.613035223210396,0.591889666910159,-0.32535478794552,-0.743484975019965,0.821609035576156,-0.304389882151539,-0.035241692192235,0.478370776090028,-0.994424256194117,-1.67132698691377,-0.910195745252808,-1.31578089405482,-0.514802778641167,0.658457846758839,-0.317797962437212,0.758150987766276,-0.197493493338703,0.740159169600723,-0.678065299358345,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"high","umpRight","FA"
"409",1424,519317,0.140527520639331,-0.713267698615801,-0.0508600879207795,-0.14848367600116,-0.290743902640379,-0.36671272362392,-0.380296389850118,-0.474386118919796,-0.8308976618479,0.0486596272157416,-0.44068794187261,-0.454309380279076,0.4252748551802,-0.192444712386513,-0.243999194682627,-0.085151921926299,0.0893100889122122,-0.982888591455661,-0.131926335538979,0.365746594487249,-0.194703468702801,-0.177092293624307,0.01444223801302,0.145058523006281,0.801679823638026,2.51251383945738,-0.355975880569019,1.36648100307219,1.34267233014082,0.598565544893293,1.21801314513915,0.239119759787219,1.51223521560044,-1.1467317221071,0.389882828733472,0.570420240028081,0.492412123990725,-0.348010495810614,-0.00226859487157706,-0.617673064665589,0.609092050975965,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,"high","umpRight","FA"
"3865",4999,466320,0.667596035228647,-0.0172751141384388,-0.15784824655888,0.527112620328143,0.607011058449668,-0.322152820353118,0.147994435425584,-0.172651910098452,0.0919606018638717,0.887050853818439,-0.697244303130384,1.25696876107893,1.61857321633842,2.01956898473163,1.08319499348775,1.68822679212791,1.37543853795238,-0.47375506029701,0.263120954306148,1.33782117519895,0.554200430387828,0.954848847536169,1.00212066358869,0.727881754185253,-0.578937575551818,-0.258548981374403,0.367397710777303,0.0669147590092907,0.215288130050139,0.268029930684314,-0.450060616881031,-1.22097114483069,-1.21261598675494,-0.369105531147587,-0.0624599749538478,1.38016303190051,0.887516312982453,0.240443270961823,-0.348575478511887,-0.203830095777592,-0.709447551811845,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,"middle","umpMiddle","FA"
"3075",4203,542340,-0.304340527918934,0.418727962430873,0.929757281765178,0.950507693830034,-0.552597585938278,-0.576718054052501,-0.332641985831496,-0.282371283932773,-0.632829367529734,0.376725759364624,-0.298156630062736,-0.372168029493892,0.783264363527667,0.288427830465257,-0.000477325293567312,0.190027533702802,-2.70032063154112,-1.6617332996672,-2.13440742544359,-1.47607892686123,-1.13083334256609,-2.97715722175812,-1.33239197868108,-0.321200061936898,-0.269003057366343,-0.383246808311833,0.0141222359337506,-0.118737561571124,-0.448615898892151,-0.212749144528747,0.22739186150189,0.785683471027916,-0.281015604984797,0.476140328591014,-0.514802778641167,0.802805289422911,-1.43803423808225,0.247600453369971,-0.29607834034368,2.74591657718103,0.540562680409274,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,"middle","umpLeft","FA"
"2457",3524,491676,-1.4291573998589,-0.0994528099965274,-1.60363417410078,2.50501661332966,-1.03042868075475,2.42627041571474,1.56690674124194,5.1123945439229,-1.08045883844706,0.595436514130544,0.585537503158485,0.0659191746937565,0.340039257954613,0.0960788133245491,0.468302273280373,0.312329513982403,-1.12436041933696,-0.47375506029701,-0.608707547421028,-1.16910800663648,-0.849994380407101,-1.05881486673878,-0.97323618756265,0.0284938767704858,-0.719816901999762,0.61433580718761,-1.36533438012203,-0.95417300418299,0.146392428933486,-1.29450206375813,-2.05388014377018,1.02930046941329,-0.494408869341434,1.18614685077144,-0.0624599749538478,0.243450500286978,-1.09553771346611,-1.47565907592618,0.00649105772877859,0.102552119374189,-0.272094683911452,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,"low","umpLeft","SL"
"3340",4469,608325,-1.4291573998589,-2.22975154108695,0.552996501149221,-2.40395892193236,3.75758821152344,-0.0550880812411988,-0.428976468127421,-1.21718034900118,-0.645157244696498,-0.370535986085608,0.956118913864158,-1.15251086195314,-1.16010725321573,-1.0580152895197,-0.542313484684224,-1.2775962296524,0.451599792867191,1.53449386816211,1.62535298825486,0.19520719436239,1.39671731686478,1.27060085007041,0.642964872470264,-1.05944282143026,-1.14245488134359,-1.28384222508216,-1.34851173846281,-1.0469991644732,-1.40062922341317,-1.20435598715569,0.479500088499614,-0.743962317390308,1.23708716185118,-0.605774371874395,2.19925404348275,-1.19120611047561,0.153533202962223,-1.37672498344846,0.600233237513772,0.463686031607477,-0.0137708077088827,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,"high","umpMiddle","CU"
"4252",5451,491676,-1.0105747543927,0.92472927225849,0.552996501149221,0.805755851123569,-0.183102334170713,-0.819901362841265,-0.964457329177738,-0.530753848056218,-0.351581751236818,0.0304337309852482,0.785081339692309,-1.38524468917783,-0.750976386532906,-1.0580152895197,-0.517961297745319,-1.094143259233,1.1580647155794,0.855649159950579,-0.227282577915389,1.09906601502414,-0.00747749393014379,0.776121298931883,0.613035223210396,-0.0297884463474115,0.29451424842543,-1.22842096866553,-0.271862672272935,-1.13982532476341,-0.517511600008804,-0.753625604143441,-0.256549573578768,0.476366492197475,-0.420980723485113,-0.605774371874395,-0.0624599749538478,-0.769283915314771,0.763894908302011,-0.201254866843509,-0.0217464352759968,-0.808662370726099,-0.0645284070019463,-1,-1,1,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,"low","umpRight","SL"
"3655",4789,444482,-1.13451263265923,1.2919231139998,0.813279513679385,0.63413287691011,1.08058464674027,-0.208536036476654,-0.326785464110185,-0.0526039484309012,-0.475283452013354,0.777695476435478,1.86831930944735,1.48970258830361,1.22648946910072,2.30809251044269,1.45456584430606,2.23858570338611,0.252340455691952,-0.898033002929219,0.235876313627174,0.0758296142749888,-0.00747749393014379,0.0909990292821216,0.134160835052495,0.689026872106655,-0.0999478656288113,-0.119995840332813,0.989835452168324,0.159740919299498,0.365606023395563,0.29807862288513,0.3239032057218,0.0834369624725748,-0.446970460058137,-0.200056359199867,0.842225632420791,1.05458610926552,0.098764058068105,0.886520990884609,0.164043685061087,-0.00758583088106388,-0.407382665689452,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,"high","umpLeft","FA"
"1467",2499,543685,-0.325267353443399,-0.837956370107871,1.46398704500483,0.96548813560429,-0.264792313092466,-0.459556120174084,-0.843567293976798,-0.264692667111434,-0.435693938612764,-0.935538769230904,0.300474879538736,0.0932996249554845,0.186615182948556,1.05782389902809,-0.371848176111883,0.709810949891104,-1.57722254928069,-2.14258163465037,-2.13440742544359,-1.56134862692366,-1.13083334256609,-2.33373804678269,-1.39225127720081,0.281050610281374,0.632624631900494,0.295663582791954,0.973012810509107,0.716697881040742,0.409448742287978,1.13944200450799,-0.711732901576464,-0.882885776500409,-1.32652476666691,-0.470535034316219,-0.0624599749538478,0.833744268183846,-1.69409763559618,1.07063479188311,0.709709956500387,0.345572581453798,-0.233929145164187,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,"high","umpLeft","SL"
"3248",4377,596019,0.753245910295884,-0.321807223005963,0.670364156945133,0.859549953465301,0.0619260300861888,-0.548099060656301,0.00601200613061245,0.199888656877343,-0.375270256571151,0.814147268896465,0.186449830090837,-0.166814652530932,0.118426705168086,-0.288619220956867,0.450038133076193,0.159452038632902,0.0893100889122122,1.61934945668856,0.549189681435378,0.928526614899285,1.02226536731947,0.555690655653264,0.942261365068952,0.319905492359973,0.0691073261087208,1.01613991620822,1.39357885198953,1.92343796481344,0.659978564530351,1.25963677331125,0.0524936918840075,-0.865383076877776,-1.06085696909393,-0.301485862368499,0.389882828733472,-0.0535376389662863,1.13405991708568,1.5070849259592,-0.642704789963064,-0.567561181378033,-0.632276775009205,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,"low","umpLeft","CU"
"558",1574,519141,-1.4291573998589,0.0644163231642743,-1.60363417410078,-2.40395892193236,-2.47586774257458,-1.08394404339367,-0.964457329177738,-1.21718034900118,-1.08045883844706,-0.844409288078437,0.0439185182809626,-1.49476649022474,-0.853259103203611,-1.0580152895197,-1.02326917672762,-1.1247187543029,-0.0193768222742813,0.883934356126059,0.235876313627174,-0.606327986224448,-0.381929443475458,0.222065898258598,-0.524291448664618,-5.00321335240798,-2.21313776234796,-2.21214827006081,-1.60085136335106,-1.13982532476341,-4.61993743922767,-1.4146968325614,6.25877374336511,4.86155826534757,2.77908780450056,0.408520659811926,-0.0624599749538478,-0.690916036849534,-0.589708277248862,-1.74630636339398,-0.482137290749668,0.0179206579447801,-1.53715342419466,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,"low","umpLeft","FA"
"4011",5210,518960,0.0691782060712298,-0.475387880188954,0.304888547359397,0.26347527302737,0.0356903886988401,-0.28778993799233,-0.644399803032721,-0.259021186700228,-0.410649907780707,-3.23200169427307,-1.52392591162765,-1.07036951116796,-1.55219100045343,-1.0580152895197,-2.86185929061502,-1.3387472197922,1.37543853795238,0.403086021142889,1.55724138655743,2.03703271571087,2.33284719072807,1.63401353223245,1.72043224582554,0.922156164578244,2.01324203109034,-0.438668064728468,-0.877477772004739,-0.95417300418299,0.735137511203063,-1.02406383395079,-0.927504278304696,-1.13173364630454,-1.05856343779717,0.509950162980558,-2.32417399339045,-1.55672940665519,1.51371474513407,-1.03999528172031,3.2544051714564,-0.233802390422577,-0.690333359384654,-1,1,1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,"high","umpLeft","SL"
"3290",4419,429665,-0.393449887360973,-0.589421518147323,-0.785400313572325,-0.409494647857349,-0.62589499896884,-0.625331033139448,-0.152003608963465,-0.780585909192226,-0.735382286672759,1.08753571235387,0.0439185182809626,1.46232213804189,1.53333761911284,1.63487095045022,1.33280490961153,1.10729238579981,1.21240817117264,0.827363963775098,0.126897750911277,-0.0606019058248985,-0.475542430861787,0.901230582954883,-0.344713553105405,0.0284938767704858,2.18229722282787,1.19625899956228,0.80478639391694,2.38756876626448,0.910508386772725,1.80051323292595,0.110188062555275,-0.0997913472187166,-0.249254798452304,1.11852718199235,-0.514802778641167,1.19181714538348,-0.326887448445966,1.01816235859854,-0.85715541350934,-0.108797446951018,-0.0146291481508962,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,"low","umpRight","SL"
"3105",4233,570267,-0.348390733286348,-0.65367687011761,0.262680833327104,0.0534198795827879,-0.376177315931039,-0.589411067110438,-0.866065086157891,-0.502281203234987,-0.751404582726068,0.41317755182561,-0.583219253682484,-0.166814652530932,-0.0349973698379718,-0.288619220956867,0.121283609400963,-0.115727416996199,-0.236750644647268,-0.190903098542204,-0.336261140631286,0.0587756742625029,-0.101090481316472,-0.355819842228592,-0.195065306806061,0.397615256517169,1.16796607240268,0.933008031583265,0.85525431889459,1.64495948394282,0.866665667880309,1.13944200450799,0.84756972957547,0.705911166657293,0.66528549898226,1.52424519466688,-0.967145582328487,-0.0832314984100592,0.281261310034611,0.883947357107211,-0.00302319260948027,0.658644833282058,0.604289022196606,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,"middle","umpLeft","FA"
"3360",4489,527038,-0.514566417279583,-0.270498693514736,0.627363076157842,0.309946252033637,0.22911401878379,-0.608667218399342,-0.109764129310673,-0.410338351704008,-0.133261280521056,-0.22472881624166,-0.44068794187261,0.572457504535725,-0.154327205953794,0.384602339035611,0.0299629083800651,0.312329513982403,-0.146178218658524,0.374800824967408,0.140520071250764,0.519232054599623,0.273361468228842,0.0135504248869311,0.343668379871577,0.261623169242075,-0.888872093737294,0.794454890541676,-0.0699909723623333,0.531045560460328,0.359342777839504,0.147835161881048,-0.695603364826507,-0.499619256570874,-1.06320339398507,0.0704223159164857,1.74691123979543,0.00974996468691647,0.793280467164434,-0.064711084641846,-0.497961603194436,-0.624886965487882,-0.522099111763695,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,"high","umpRight","FA"
"3307",4436,543401,0.0358818592727841,1.30610511567138,-0.0796767376286159,0.508560038803593,-0.281471807138535,-0.417199397529499,-0.568087154450099,-0.278663151706989,-0.570376681574794,0.322048070673143,0.129437305366887,1.0379251589851,1.43105490244213,2.01956898473163,0.681383908995799,1.29074535621921,0.850118467217666,0.205089647914525,-0.159170976217953,0.144045374324933,-0.28831645608913,0.472284466304598,0.164090484312364,-0.457192149211992,-0.156299596207989,0.309518896896113,-0.288685313932152,-0.0259114012809167,-0.191822831093719,-0.362992605532829,-0.562947297685003,-0.617776926225417,-0.211560654435717,1.6932943666146,-0.514802778641167,1.53013776732716,-0.0334738055697358,-0.0780002874526532,-0.682231364799407,-0.694400788297803,-0.191945837477141,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,"middle","umpMiddle","CU"
"541",1557,425834,-1.12252127585459,-0.589421518147323,0.490182015462327,1.59192908282973,-0.586941695878213,-0.727328630217313,-0.664241644276211,-0.335781890784555,-0.169698677352714,-0.115373438858699,-0.38367541714866,-0.0436026263531558,0.595746049631375,0.192253321894903,-0.13441435345755,0.465206989331903,-0.091834763065277,-0.728321825876335,-0.663196828778977,0.894418734874313,-0.194703468702801,-0.498801881112021,0.463386976911052,0.0284938767704858,0.379041844294196,0.143255127646207,-0.709251355412571,-0.675694523312368,0.115076201153189,-0.903869065147523,0.574175380684964,2.13289866095436,0.467345160028139,-0.166246524810323,-0.0624599749538478,0.855185667215415,1.20794663265419,-0.721713060837312,0.100651717498275,-0.934636837216305,0.371943857509483,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,"low","umpLeft","CU"
"743",1759,112526,-1.4291573998589,-2.22975154108695,-1.60363417410078,-0.416992633850114,0.546413932139609,-0.318897302305937,-0.964457329177738,-1.21718034900118,-1.08045883844706,0.0486596272157416,1.61176294818958,0.558767279404861,0.953735557978842,1.34634742473915,0.547446880831816,0.709810949891104,0.197997000098706,-0.304043883244126,0.11327543057179,0.706825394736968,0.273361468228842,0.114829369096026,0.343668379871577,-2.32222648898471,-2.21313776234796,-1.97660793029011,-1.46627023007733,-1.13982532476341,-2.70964754462957,-1.29450206375813,-0.348720372050124,1.89632712007717,7.35494337008612,-0.538154703095307,1.74691123979543,1.17400503679862,0.822519373206583,-1.45702252067403,0.149231296742425,-0.222304683788631,1.04819557553465,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,"middle","umpMiddle","FA"
"2622",3714,571976,-0.337955744781508,-0.882852988526553,-0.768809396584651,0.529525852472692,0.0368431846587284,0.389479309812335,0.466313667146431,0.987621572034036,0.617587321877365,0.540758825439064,-0.241144105338786,0.326033452180173,0.374133496844848,0.288427830465257,0.468302273280373,0.740386444961004,-2.33803092758614,-2.14258163465037,-1.56226997118513,-1.52724074689869,-1.13083334256609,-2.41118665117788,-1.36232162794094,0.0284938767704858,0.632624631900494,0.586625178979292,1.00665809382754,1.4593071633624,0.371869268951622,1.40988023431533,-0.379034323547368,-0.383673668546585,-0.0882401198731995,1.05090751321326,1.74691123979543,0.299529592224916,-1.60382251319105,1.25014574785665,-0.597351744850686,0.30414589958518,0.152890268982864,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,"low","umpMiddle","SL"
"476",1491,542303,-0.535235140049737,-0.217802739501549,0.0372804701111763,0.713522667989778,0.0924231226331872,-0.164602161246224,-0.481595974704621,-0.137906681361563,-0.684285477842615,0.0486596272157416,-1.01081318911211,-0.139434202269204,0.340039257954613,-0.192444712386513,-0.213558961008995,0.00657456328340137,-0.345437555833762,-0.9263181991047,-0.976510196587181,-0.964460726486652,-0.94360736779343,-0.79668112878583,-1.06302513534226,0.0284938767704858,-0.494409979683052,-0.494089321145104,0.401042994095737,-0.211563721861331,-0.292034759990668,-0.0925543757254821,0.506261147291205,0.111324829999083,1.38598240425956,1.11852718199235,-1.41948838601581,0.473067853452188,-0.953025585569856,0.554195580082312,-0.570536551328801,0.581601471049962,-0.024514011446166,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,"low","umpRight","CU"
"1262",2294,622110,0.0358818592727841,-0.199168920813526,1.53847674348201,0.178258870174528,-0.748849642737899,-0.124280148871336,-0.761209119144041,0.402145364179574,-0.311040556514141,0.504307032978077,0.785081339692309,-0.112053752007476,0.97078267742396,0.192253321894903,0.370893525524749,0.923839415380405,0.379141852076195,2.32647936107557,0.590056642453839,0.928526614899285,0.460587443001499,0.847612318373597,1.06197996210843,-0.0880707694653089,-0.240827192076754,-0.757340289124124,-0.50737965550197,-0.768520683602576,-0.417299671111854,-0.783674296344257,-0.975846002378777,-0.97933051289475,-0.185417736217059,-0.267676027978955,-0.0624599749538478,0.93557708651801,0.968364307801604,-0.460046757599321,-0.803888542211963,0.254125366821305,-0.555064635563126,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,"low","umpRight","SL"
"2049",3094,571976,-0.337955744781508,-0.882852988526553,-0.768809396584651,0.529525852472692,0.0368431846587284,0.389479309812335,0.466313667146431,0.987621572034036,0.617587321877365,0.540758825439064,-0.241144105338786,0.326033452180173,0.374133496844848,0.288427830465257,0.468302273280373,0.740386444961004,2.11813243106009,-1.35059614173691,3.70956800019639,-1.35670134677383,-0.756381393020772,2.75999708843945,-0.97323618756265,0.0284938767704858,0.632624631900494,0.586625178979292,1.00665809382754,1.4593071633624,0.371869268951622,1.40988023431533,-0.379034323547368,-0.383673668546585,-0.0882401198731995,-0.470535034316219,-0.514802778641167,0.299529592224916,-1.54752189921795,1.25014574785665,-0.597351744850686,-0.76914806702448,0.152890268982864,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,"high","umpLeft","FA"
"3688",4822,571681,1.76729189279204,0.188425396907585,0.552996501149221,1.20201693421692,-2.47586774257458,-0.405834431974997,-0.324342276887704,-0.400183589724295,-1.08045883844706,0.194466797059689,-0.0416002688049621,0.668289080451773,0.322992138509495,0.192253321894903,0.450038133076193,0.0677255534232016,0.705202585635674,-0.0211919214893203,-0.0774370541810303,1.04790419498669,0.179748480842513,0.418666201723312,0.313738730611708,-0.437764708172693,-0.663465171420584,-0.785050917332442,-1.06252683025612,-0.861346843892783,-0.761778176695118,-1.14425860275405,0.88392524606077,-0.535340387672871,1.15943245322854,0.915668175655087,0.842225632420791,0.38792084071566,0.923880914152698,-1.06477324240969,-0.509105209537142,-0.468917482183924,0.0790762794353682,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,"low","umpRight","CU"
"2746",3840,456488,-0.123676871919777,-0.488193454356092,-0.568451449980779,-0.965121265045216,0.415010381065079,1.56511967224189,2.23087108758154,1.10747022378665,3.02381333120107,-0.115373438858699,-2.17956994595308,1.27065898620979,-1.58628523934366,-1.15418979809005,0.115195562666236,-1.399898209932,-1.12436041933696,-0.47375506029701,-0.608707547421028,-1.16910800663648,-0.849994380407101,-1.05881486673878,-0.97323618756265,0.222768287163477,-0.240827192076754,-0.147706468541131,-0.776541922049438,-0.768520683602576,0.0461805000365364,-0.813722988545074,-0.516747064883851,-0.633814287769204,-0.697618949970126,-1.55244973478163,0.389882828733472,-1.72639793855807,-1.09553771346611,-0.834124764891398,-0.278707133784579,0.102552119374189,-0.500182353874615,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,"high","umpRight","FA"
"3407",4536,457803,0.572190873776344,0.393222140841973,-0.183788355875691,-1.13702200161061,-0.343529068286435,-0.572872851753494,-0.327480095771477,-0.509096129671262,-0.794333633566072,0.267370381981663,-0.839775614940258,0.818881556891278,-0.0520444892830893,0.57695135617632,0.389157665728928,0.159452038632902,-0.182407189054022,-0.417184667946049,0.576434322114352,-0.128817665874842,0.366974455615171,0.0612111045147406,0.313738730611708,-0.243490297779702,0.660800497190082,0.988429287999901,-0.995236263619256,-0.490042202731954,0.39692225117586,-0.693528219741808,0.502022057159345,0.251474247191804,0.829773333561098,1.65948453222506,0.842225632420791,-0.0529213646063882,0.0297273208066115,-1.0107492755024,-0.558964995788265,-0.540512936214955,0.046794608912283,1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,"low","umpMiddle","SL"
