"","index","batter","zone_1","zone_2","zone_3","zone_4","zone_5","zone_6","zone_7","zone_8","zone_9","next1_avg","next1_bbpa","next1_iso","next1_hits","next1_hr","next1_ops","next1_stkout","next1_rbi","next2_avg","next2_bbpa","next2_iso","next2_hits","next2_hr","next2_ops","next2_stkout","next2_rbi","cur_avg","cur_bbpa","cur_iso","cur_hits","cur_hr","cur_ops","cur_stkout","cur_rbi","CU_miss","FA_miss","SL_miss","bats_l","pitch_count","mon_third","mon_second","mon_first","scoreStd","target_vertical","target_horizontal","target_type","outs_when_up_0","outs_when_up_1","outs_when_up_2","strikes_0","strikes_1","strikes_2","balls_0","balls_1","balls_2","balls_3","at_bat_pitch_count_0","at_bat_pitch_count_1","at_bat_pitch_count_2","at_bat_pitch_count_3","at_bat_pitch_count_4","at_bat_pitch_count_5","at_bat_pitch_count_6","at_bat_pitch_count_7","at_bat_pitch_count_8","at_bat_pitch_count_9","at_bat_pitch_count_10","at_bat_pitch_count_11","at_bat_pitch_count_12","lp_type_CH","lp_type_CT","lp_type_CU","lp_type_FA","lp_type_IB","lp_type_ND","lp_type_SL","lp_type_NA","inning_1","inning_2","inning_3","inning_4","inning_5","inning_6","inning_7","inning_8","inning_9","lp_horizontal_umpLeft","lp_horizontal_umpMiddle","lp_horizontal_umpRight","lp_vertical_high","lp_vertical_low","lp_vertical_middle"
"40",1040,445055,0.0505050505050505,0.0843373493975904,0.0804597701149425,0.165413533834586,0.0989010989010989,0.0351758793969849,0.00568181818181818,0.0405405405405405,0.016260162601626,0.25,0.063,0.154,129,14,0.709,131,62,0.265,0.06,0.178,158,23,0.755,147,100,0.21,0.078,0.048,44,1,0.563,36,10,0.0888888888888889,0.0481507327285415,0.107954545454545,1,41,-1,-1,-1,3,"low","umpMiddle","FA",-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
"41",1041,445055,0.0505050505050505,0.0843373493975904,0.0804597701149425,0.165413533834586,0.0989010989010989,0.0351758793969849,0.00568181818181818,0.0405405405405405,0.016260162601626,0.25,0.063,0.154,129,14,0.709,131,62,0.265,0.06,0.178,158,23,0.755,147,100,0.21,0.078,0.048,44,1,0.563,36,10,0.0888888888888889,0.0481507327285415,0.107954545454545,1,42,-1,-1,-1,3,"middle","umpLeft","FA",-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1
"42",1042,519083,0.0916030534351145,0.0984848484848485,0.0649350649350649,0.0882352941176471,0.0682730923694779,0.0275,0.00604838709677419,0.0036563071297989,0.01085776330076,0.265,0.06,0.178,158,23,0.755,147,100,0.253,0.107,0.174,57,8,0.763,55,29,0.25,0.063,0.154,129,14,0.709,131,62,0.0968660968660969,0.0535714285714286,0.147110332749562,-1,43,-1,-1,1,3,"high","umpLeft","FA",-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1
"43",1043,461314,0.0471698113207547,0.0543478260869565,0.0956937799043062,0.0853658536585366,0.0482315112540193,0.0415647921760391,0.0211864406779661,0.0354706684856753,0.0154838709677419,0.253,0.107,0.174,57,8,0.763,55,29,0.249,0.05,0.108,145,10,0.642,68,62,0.265,0.06,0.178,158,23,0.755,147,100,0.131944444444444,0.0835949764521193,0.189247311827957,-1,44,-1,-1,-1,3,"middle","umpLeft","FA",1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1
"44",1044,461314,0.0471698113207547,0.0543478260869565,0.0956937799043062,0.0853658536585366,0.0482315112540193,0.0415647921760391,0.0211864406779661,0.0354706684856753,0.0154838709677419,0.253,0.107,0.174,57,8,0.763,55,29,0.249,0.05,0.108,145,10,0.642,68,62,0.265,0.06,0.178,158,23,0.755,147,100,0.131944444444444,0.0835949764521193,0.189247311827957,-1,45,-1,-1,-1,3,"high","umpRight","CU",1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1
"45",1045,461314,0.0471698113207547,0.0543478260869565,0.0956937799043062,0.0853658536585366,0.0482315112540193,0.0415647921760391,0.0211864406779661,0.0354706684856753,0.0154838709677419,0.253,0.107,0.174,57,8,0.763,55,29,0.249,0.05,0.108,145,10,0.642,68,62,0.265,0.06,0.178,158,23,0.755,147,100,0.131944444444444,0.0835949764521193,0.189247311827957,-1,46,-1,-1,-1,3,"high","umpRight","SL",1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1
"46",1046,461314,0.0471698113207547,0.0543478260869565,0.0956937799043062,0.0853658536585366,0.0482315112540193,0.0415647921760391,0.0211864406779661,0.0354706684856753,0.0154838709677419,0.253,0.107,0.174,57,8,0.763,55,29,0.249,0.05,0.108,145,10,0.642,68,62,0.265,0.06,0.178,158,23,0.755,147,100,0.131944444444444,0.0835949764521193,0.189247311827957,-1,47,-1,-1,-1,3,"low","umpLeft","SL",1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1
"47",1047,571976,0.0483870967741935,0.0616438356164384,0.0416666666666667,0.0533333333333333,0.0457142857142857,0.0242718446601942,0.013215859030837,0.00510204081632653,0.0142045454545455,0.249,0.05,0.108,145,10,0.642,68,62,0.27,0.06,0.158,142,14,0.748,56,63,0.253,0.107,0.174,57,8,0.763,55,29,0.0945273631840796,0.0642570281124498,0.142595978062157,-1,48,-1,-1,-1,3,"high","umpMiddle","SL",-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1
"48",1048,571976,0.0483870967741935,0.0616438356164384,0.0416666666666667,0.0533333333333333,0.0457142857142857,0.0242718446601942,0.013215859030837,0.00510204081632653,0.0142045454545455,0.249,0.05,0.108,145,10,0.642,68,62,0.27,0.06,0.158,142,14,0.748,56,63,0.253,0.107,0.174,57,8,0.763,55,29,0.0945273631840796,0.0642570281124498,0.142595978062157,-1,49,-1,-1,-1,3,"low","umpLeft","FA",-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
"49",1049,571976,0.0483870967741935,0.0616438356164384,0.0416666666666667,0.0533333333333333,0.0457142857142857,0.0242718446601942,0.013215859030837,0.00510204081632653,0.0142045454545455,0.249,0.05,0.108,145,10,0.642,68,62,0.27,0.06,0.158,142,14,0.748,56,63,0.253,0.107,0.174,57,8,0.763,55,29,0.0945273631840796,0.0642570281124498,0.142595978062157,-1,50,-1,-1,-1,3,"low","umpRight","SL",-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
"50",1050,571976,0.0483870967741935,0.0616438356164384,0.0416666666666667,0.0533333333333333,0.0457142857142857,0.0242718446601942,0.013215859030837,0.00510204081632653,0.0142045454545455,0.249,0.05,0.108,145,10,0.642,68,62,0.27,0.06,0.158,142,14,0.748,56,63,0.253,0.107,0.174,57,8,0.763,55,29,0.0945273631840796,0.0642570281124498,0.142595978062157,-1,51,-1,-1,-1,3,"low","umpLeft","FA",-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
"51",1051,493351,0.0934579439252336,0.11063829787234,0.0785340314136126,0.0921985815602837,0.0817120622568093,0.038560411311054,0.0462962962962963,0.0293663060278207,0.024294670846395,0.27,0.06,0.158,142,14,0.748,56,63,0.259,0.092,0.17,53,5,0.756,62,17,0.249,0.05,0.108,145,10,0.642,68,62,0.0756756756756757,0.0342172797262618,0.136842105263158,-1,52,-1,-1,-1,3,"middle","umpMiddle","FA",-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
"52",1052,493351,0.0934579439252336,0.11063829787234,0.0785340314136126,0.0921985815602837,0.0817120622568093,0.038560411311054,0.0462962962962963,0.0293663060278207,0.024294670846395,0.27,0.06,0.158,142,14,0.748,56,63,0.259,0.092,0.17,53,5,0.756,62,17,0.249,0.05,0.108,145,10,0.642,68,62,0.0756756756756757,0.0342172797262618,0.136842105263158,-1,53,-1,-1,-1,3,"middle","umpRight","CU",-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1
"53",1053,493351,0.0934579439252336,0.11063829787234,0.0785340314136126,0.0921985815602837,0.0817120622568093,0.038560411311054,0.0462962962962963,0.0293663060278207,0.024294670846395,0.27,0.06,0.158,142,14,0.748,56,63,0.259,0.092,0.17,53,5,0.756,62,17,0.249,0.05,0.108,145,10,0.642,68,62,0.0756756756756757,0.0342172797262618,0.136842105263158,-1,54,-1,-1,-1,3,"low","umpLeft","CU",-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1
"54",1054,493351,0.0934579439252336,0.11063829787234,0.0785340314136126,0.0921985815602837,0.0817120622568093,0.038560411311054,0.0462962962962963,0.0293663060278207,0.024294670846395,0.27,0.06,0.158,142,14,0.748,56,63,0.259,0.092,0.17,53,5,0.756,62,17,0.249,0.05,0.108,145,10,0.642,68,62,0.0756756756756757,0.0342172797262618,0.136842105263158,-1,55,-1,-1,-1,3,"low","umpRight","FA",-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
"55",1055,500208,0.0683229813664596,0.0869565217391304,0.0893854748603352,0.0497512437810945,0.0413793103448276,0.0263473053892216,0.0345821325648415,0.030267753201397,0.0150093808630394,0.259,0.092,0.17,53,5,0.756,62,17,0.271,0.081,0.128,82,4,0.732,75,21,0.27,0.06,0.158,142,14,0.748,56,63,0.0637119113573407,0.0234631628343501,0.0801033591731266,-1,56,-1,-1,-1,3,"middle","umpRight","FA",1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
"56",1056,500208,0.0683229813664596,0.0869565217391304,0.0893854748603352,0.0497512437810945,0.0413793103448276,0.0263473053892216,0.0345821325648415,0.030267753201397,0.0150093808630394,0.259,0.092,0.17,53,5,0.756,62,17,0.271,0.081,0.128,82,4,0.732,75,21,0.27,0.06,0.158,142,14,0.748,56,63,0.0637119113573407,0.0234631628343501,0.0801033591731266,-1,57,-1,-1,-1,3,"low","umpRight","CU",1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1
"57",1057,500208,0.0683229813664596,0.0869565217391304,0.0893854748603352,0.0497512437810945,0.0413793103448276,0.0263473053892216,0.0345821325648415,0.030267753201397,0.0150093808630394,0.259,0.092,0.17,53,5,0.756,62,17,0.271,0.081,0.128,82,4,0.732,75,21,0.27,0.06,0.158,142,14,0.748,56,63,0.0637119113573407,0.0234631628343501,0.0801033591731266,-1,58,-1,-1,-1,3,"low","umpLeft","SL",1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
"58",1058,425834,0.0116279069767442,0.055,0.0970873786407767,0.143646408839779,0.0568181818181818,0.0119521912350598,0.0107816711590297,0.0293159609120521,0.025830258302583,0.271,0.081,0.128,82,4,0.732,75,21,0.228,0.08,0.114,26,3,0.638,30,7,0.259,0.092,0.17,53,5,0.756,62,17,0.118556701030928,0.142111368909513,0.16542750929368,-1,59,-1,-1,-1,3,"low","umpLeft","FA",-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
"59",1059,425834,0.0116279069767442,0.055,0.0970873786407767,0.143646408839779,0.0568181818181818,0.0119521912350598,0.0107816711590297,0.0293159609120521,0.025830258302583,0.271,0.081,0.128,82,4,0.732,75,21,0.228,0.08,0.114,26,3,0.638,30,7,0.259,0.092,0.17,53,5,0.756,62,17,0.118556701030928,0.142111368909513,0.16542750929368,-1,60,-1,-1,-1,3,"low","umpLeft","FA",-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
"60",1060,425834,0.0116279069767442,0.055,0.0970873786407767,0.143646408839779,0.0568181818181818,0.0119521912350598,0.0107816711590297,0.0293159609120521,0.025830258302583,0.271,0.081,0.128,82,4,0.732,75,21,0.228,0.08,0.114,26,3,0.638,30,7,0.259,0.092,0.17,53,5,0.756,62,17,0.118556701030928,0.142111368909513,0.16542750929368,-1,61,-1,-1,-1,3,"low","umpRight","FA",-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
"61",1061,425834,0.0116279069767442,0.055,0.0970873786407767,0.143646408839779,0.0568181818181818,0.0119521912350598,0.0107816711590297,0.0293159609120521,0.025830258302583,0.271,0.081,0.128,82,4,0.732,75,21,0.228,0.08,0.114,26,3,0.638,30,7,0.259,0.092,0.17,53,5,0.756,62,17,0.118556701030928,0.142111368909513,0.16542750929368,-1,62,-1,-1,-1,3,"low","umpRight","CU",-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
"62",1062,425834,0.0116279069767442,0.055,0.0970873786407767,0.143646408839779,0.0568181818181818,0.0119521912350598,0.0107816711590297,0.0293159609120521,0.025830258302583,0.271,0.081,0.128,82,4,0.732,75,21,0.228,0.08,0.114,26,3,0.638,30,7,0.259,0.092,0.17,53,5,0.756,62,17,0.118556701030928,0.142111368909513,0.16542750929368,-1,63,-1,-1,-1,3,"low","umpLeft","CU",-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
"63",1063,425834,0.0116279069767442,0.055,0.0970873786407767,0.143646408839779,0.0568181818181818,0.0119521912350598,0.0107816711590297,0.0293159609120521,0.025830258302583,0.271,0.081,0.128,82,4,0.732,75,21,0.228,0.08,0.114,26,3,0.638,30,7,0.259,0.092,0.17,53,5,0.756,62,17,0.118556701030928,0.142111368909513,0.16542750929368,-1,64,-1,-1,-1,3,"low","umpLeft","SL",-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
"64",1064,425834,0.0116279069767442,0.055,0.0970873786407767,0.143646408839779,0.0568181818181818,0.0119521912350598,0.0107816711590297,0.0293159609120521,0.025830258302583,0.271,0.081,0.128,82,4,0.732,75,21,0.228,0.08,0.114,26,3,0.638,30,7,0.259,0.092,0.17,53,5,0.756,62,17,0.118556701030928,0.142111368909513,0.16542750929368,-1,65,-1,-1,-1,3,"low","umpLeft","SL",-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1
"65",1065,605486,0.140845070422535,0.0784313725490196,0.0405405405405405,0.136363636363636,0.0769230769230769,0.0159574468085106,0.050314465408805,0.0238095238095238,0.0268456375838926,0.228,0.08,0.114,26,3,0.638,30,7,0.21,0.078,0.048,44,1,0.563,36,10,0.271,0.081,0.128,82,4,0.732,75,21,0.109375,0.0607424071991001,0.132352941176471,1,66,-1,-1,-1,3,"high","umpLeft","FA",-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
"66",1066,605486,0.140845070422535,0.0784313725490196,0.0405405405405405,0.136363636363636,0.0769230769230769,0.0159574468085106,0.050314465408805,0.0238095238095238,0.0268456375838926,0.228,0.08,0.114,26,3,0.638,30,7,0.21,0.078,0.048,44,1,0.563,36,10,0.271,0.081,0.128,82,4,0.732,75,21,0.109375,0.0607424071991001,0.132352941176471,1,67,-1,-1,-1,3,"low","umpMiddle","FA",-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1
"67",1067,605486,0.140845070422535,0.0784313725490196,0.0405405405405405,0.136363636363636,0.0769230769230769,0.0159574468085106,0.050314465408805,0.0238095238095238,0.0268456375838926,0.228,0.08,0.114,26,3,0.638,30,7,0.21,0.078,0.048,44,1,0.563,36,10,0.271,0.081,0.128,82,4,0.732,75,21,0.109375,0.0607424071991001,0.132352941176471,1,68,-1,-1,-1,3,"middle","umpMiddle","FA",-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1
"68",1068,605486,0.140845070422535,0.0784313725490196,0.0405405405405405,0.136363636363636,0.0769230769230769,0.0159574468085106,0.050314465408805,0.0238095238095238,0.0268456375838926,0.228,0.08,0.114,26,3,0.638,30,7,0.21,0.078,0.048,44,1,0.563,36,10,0.271,0.081,0.128,82,4,0.732,75,21,0.109375,0.0607424071991001,0.132352941176471,1,69,-1,-1,-1,3,"low","umpLeft","FA",-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1
"69",1069,605486,0.140845070422535,0.0784313725490196,0.0405405405405405,0.136363636363636,0.0769230769230769,0.0159574468085106,0.050314465408805,0.0238095238095238,0.0268456375838926,0.228,0.08,0.114,26,3,0.638,30,7,0.21,0.078,0.048,44,1,0.563,36,10,0.271,0.081,0.128,82,4,0.732,75,21,0.109375,0.0607424071991001,0.132352941176471,1,70,-1,-1,-1,3,"low","umpLeft","FA",-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
"70",1070,605486,0.140845070422535,0.0784313725490196,0.0405405405405405,0.136363636363636,0.0769230769230769,0.0159574468085106,0.050314465408805,0.0238095238095238,0.0268456375838926,0.228,0.08,0.114,26,3,0.638,30,7,0.21,0.078,0.048,44,1,0.563,36,10,0.271,0.081,0.128,82,4,0.732,75,21,0.109375,0.0607424071991001,0.132352941176471,1,71,-1,-1,-1,3,"high","umpMiddle","FA",-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
"71",1071,489267,0.0232558139534884,0.10989010989011,0.0363636363636364,0.0843373493975904,0.0617283950617284,0.0613496932515337,0.0176470588235294,0.00930232558139535,0.00964630225080386,0.21,0.078,0.048,44,1,0.563,36,10,0.25,0.063,0.154,129,14,0.709,131,62,0.228,0.08,0.114,26,3,0.638,30,7,0.121495327102804,0.0708860759493671,0.0956937799043062,-1,72,-1,-1,-1,8,"high","umpLeft","FA",1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1
"72",1072,489267,0.0232558139534884,0.10989010989011,0.0363636363636364,0.0843373493975904,0.0617283950617284,0.0613496932515337,0.0176470588235294,0.00930232558139535,0.00964630225080386,0.21,0.078,0.048,44,1,0.563,36,10,0.25,0.063,0.154,129,14,0.709,131,62,0.228,0.08,0.114,26,3,0.638,30,7,0.121495327102804,0.0708860759493671,0.0956937799043062,-1,73,-1,-1,-1,8,"high","umpMiddle","FA",1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1
"73",1073,489267,0.0232558139534884,0.10989010989011,0.0363636363636364,0.0843373493975904,0.0617283950617284,0.0613496932515337,0.0176470588235294,0.00930232558139535,0.00964630225080386,0.21,0.078,0.048,44,1,0.563,36,10,0.25,0.063,0.154,129,14,0.709,131,62,0.228,0.08,0.114,26,3,0.638,30,7,0.121495327102804,0.0708860759493671,0.0956937799043062,-1,74,-1,-1,-1,8,"low","umpMiddle","FA",1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1
"74",1074,445055,0.0505050505050505,0.0843373493975904,0.0804597701149425,0.165413533834586,0.0989010989010989,0.0351758793969849,0.00568181818181818,0.0405405405405405,0.016260162601626,0.25,0.063,0.154,129,14,0.709,131,62,0.265,0.06,0.178,158,23,0.755,147,100,0.21,0.078,0.048,44,1,0.563,36,10,0.0888888888888889,0.0481507327285415,0.107954545454545,1,75,-1,-1,-1,8,"high","umpLeft","FA",-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1
"75",1075,445055,0.0505050505050505,0.0843373493975904,0.0804597701149425,0.165413533834586,0.0989010989010989,0.0351758793969849,0.00568181818181818,0.0405405405405405,0.016260162601626,0.25,0.063,0.154,129,14,0.709,131,62,0.265,0.06,0.178,158,23,0.755,147,100,0.21,0.078,0.048,44,1,0.563,36,10,0.0888888888888889,0.0481507327285415,0.107954545454545,1,76,-1,-1,-1,8,"middle","umpLeft","FA",-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1
"76",1076,445055,0.0505050505050505,0.0843373493975904,0.0804597701149425,0.165413533834586,0.0989010989010989,0.0351758793969849,0.00568181818181818,0.0405405405405405,0.016260162601626,0.25,0.063,0.154,129,14,0.709,131,62,0.265,0.06,0.178,158,23,0.755,147,100,0.21,0.078,0.048,44,1,0.563,36,10,0.0888888888888889,0.0481507327285415,0.107954545454545,1,77,-1,-1,-1,8,"low","umpMiddle","FA",-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1
"77",1077,445055,0.0505050505050505,0.0843373493975904,0.0804597701149425,0.165413533834586,0.0989010989010989,0.0351758793969849,0.00568181818181818,0.0405405405405405,0.016260162601626,0.25,0.063,0.154,129,14,0.709,131,62,0.265,0.06,0.178,158,23,0.755,147,100,0.21,0.078,0.048,44,1,0.563,36,10,0.0888888888888889,0.0481507327285415,0.107954545454545,1,78,-1,-1,-1,8,"middle","umpRight","CU",-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1
